file	paragraph	line_start	line_end	char_count	score	snippet
069.如果你偷脚踏车（刘峰松）.txt	16	31	31	57	3	你“偷”了一辆脚踏车，也许，车子是又旧又破的，但不管它新旧，你这个“行为”的结果，到底麻烦了多少人呢？再请看下表：
069.如果你偷脚踏车（刘峰松）.txt	19	37	37	116	3	这些人力、物力都花国库的钱，也就是花“纳税人”的血汗钱，究竟一共花多少钱？实在不好算，但可以确定的，失主丢了一部几百元，顶多一、两千元的脚踏车，但国库却要花可以买好几部摩托车的经费！而花这么多人力、物力和财力，只不过要解决两个问题：
069.如果你偷脚踏车（刘峰松）.txt	23	45	45	74	3	请注意：站在“法律”面前的，只是一个小孩子而已！再请注意：如果不移送“法”办，而由“老师”来办，只要一席话，和打几个手心便告解决了，一毛钱都不必花。
069.如果你偷脚踏车（刘峰松）.txt	25	49	49	145	3	汉高祖刘邦入关后，宣布“约法三章”；以色列先知摩西出埃及后，宣布“十戒”，而到了今天，我们有“六法全书”，有法律“万万条”了。圣经说：“……没有法律，人就不在法律的标准下被惩罚。”（罗马书五—13）又说：“法律制作后，过犯增多。”（罗马书五—20）这样，法律增加、法律严密，又有甚么益处呢?
070.火烧岛十载风霜（李世杰）.txt	4	7	7	448	3	火烧岛有三座监狱，最闻名于世的，当然是国防部政治犯感训监狱。其次是警备总部的职训总队，专门囚禁并管训流氓。第三是司法监狱。在国际上，职训总队也许并不驰名遐迩，但在台湾，它的知名度，毋宁是比政治犯监狱更高的，因为：第一，至少很多人知悉它被通称为职训总队；纵然不知道它的全称，仍无碍其“职训总队”之简称也。政治犯监狱则不然，一般人不但不知其全称为何，更未闻它被简称...
070.火烧岛十载风霜（李世杰）.txt	5	9	9	182	3	我不曾考证或研究过政治犯感训监狱在火烧岛成立的年月，根据囚禁近三十年的老难友们说，当一九五一年，他们原被囚禁于台北县新店暗坑（安坑）军人监狱，那年起解到火烧岛之初，这里不叫感训监狱，却叫做什么“新生训导处”。大约是一九六〇年代初期，这“新生训导处”忽然搬到台东泰源，好像就在那时候改为“监狱”名称的。一九六九年，泰源监狱发生暴动，过后，政治犯们又起解到火烧岛来...
070.火烧岛十载风霜（李世杰）.txt	9	17	17	191	5	“我们还没有到达火烧岛之前，这孤岛上的居民，一家家都受到岛上官兵的警告，说是：‘过几天，要送一批犯人来。这些犯人，都是杀人放火的凶徒，都是抢劫掳掠的强盗。他们来了以后，你们老百姓绝对不要跟他们说话，不要跟他们打交道，连点头打招呼也不可以。否则，将来你们人被杀了、房子被烧了、财物被抢了，是活该！’这些官兵，由村里长带路，挨家挨户，发出这么严重而恐怖的警讯，害得...
070.火烧岛十载风霜（李世杰）.txt	10	19	19	98	3	听了这一席话，我觉得十分滑稽，“杀人放火，抢劫掳掠”！政治犯真的是如此这般的凶神恶煞吗？我又有点疑惑：政治犯终日囚禁在深牢里，不见天日，不见人踪，从何知道岛上居民受了这样的警告呢？我就问王永富道：
070.火烧岛十载风霜（李世杰）.txt	17	33	33	708	4	原来，那时候，难友们每天要外出三次，从事重劳动的工作。第一次是天刚破晓、晨光微露的时候，工作一个多钟头。第二次是回到监狱早饭后，再外出工作，到中午回监进餐。第三次是午饭后略事休息，然后出门继续工作。除了一部分被指定经常负责养猪养鸡的难友，不必如此进进出出以外，其余的人，每天就是这三次的劳动。所做的工作，是：挑米，把从台东船运火烧岛的补给米，一袋袋挑回来。那实...
070.火烧岛十载风霜（李世杰）.txt	19	37	37	171	5	我拿王永富这些话向好几位“资深”难友查证，所得答案，完全一样。那位海军下士出身的刘天照说：“一天外出劳动三次，黄昏散工回到监狱，让大家洗了澡、吃晚饭，稍微休息一会儿，就得排队、点名、唱歌——当然是唱那些忠党爱国的歌曲，九点睡觉。”刘天照说：“在监狱中，不准带表，又没有时钟，一天到晚，最苦是不知时刻。只有规定九点睡觉，这时间是绝对不会错的。”
070.火烧岛十载风霜（李世杰）.txt	20	39	39	361	4	就因为天天三次外出从事重劳动的苦工，自然而然就碰见当地的居民，有渔父、有农夫，也有小商人。最初，居民都敬这些“杀人放火”的“恶客”而远之。可是，渐渐地，时日久了，觉得这班“杀人放火”的徒隶，倒也不像杀人放火的凶徒，不止是见面打招呼非常客气、非常讲礼貌，说话也跟他们岛民无甚分别。当然，火烧岛上的人，从来没有被这些远道来客“杀”了的；也没有谁被“掳掠”了去当肉票...
070.火烧岛十载风霜（李世杰）.txt	21	41	41	89	3	我忍不住要笑出来，目不转睛地盯着那几位资深难友注视。他们问我：看什么？为什么这么下死劲盯住他们？我说：“我要仔细端详一下，你们究竟像不像杀人放火的土匪，像不像抢劫掳掠的强盗呀！”
070.火烧岛十载风霜（李世杰）.txt	22	43	43	201	5	“假使我们真是凶徒、土匪或真是共产党，那我到这里来受罪，也甘心！”一位台湾省籍难友李振山道：“他们说我是台共分子，我就说过：蔡孝乾是台共总头目，他被捕后自新，做官了，请问他的台共总名册里有我的名字没有？二十多年来，我们真的惨苦无处诉！已经跌入第二十层地狱。如今幸而升上第十九层，比凶徒强盗的罪更重了。现在只有忍辱含诟，求得不再惨遭酷刑毒打，别让自己再掉进第二十...
070.火烧岛十载风霜（李世杰）.txt	23	45	45	172	5	工作繁重，体力的消耗当然是很大的。精神上，又是全天候地在威吓叱喝、辱骂毒殴的恐惧底下，那日子，实在不啻上刀山、下油锅。这也罢了。由于体力消耗过甚，一部分经济情况较好的难友，难免想打打牙祭，就趁到海边挖石头、挑泥沙之便，向渔民买几条鱼，托请当伙头军的难友，代为烹调，自己加加菜。谁知道，第一次就被“训导”了一顿，牢头、狱卒都出声追究了！他们喝问：
070.火烧岛十载风霜（李世杰）.txt	27	53	53	102	3	“是！”全桌的人恭恭敬敬地回答，犹兀自肃立着不敢坐下，直等到那个牢头怒火稍熄，带点悻悻然的声调，说：“好罢！你们吃饭！”才算解除了紧急状态。人人心中暗自庆幸：只受了叱责，没有人挨骂或挨揍，总算今天运气好。
070.火烧岛十载风霜（李世杰）.txt	29	57	57	98	5	于是，有一天，吃饭的时候，每桌都多了一道红烧鱼，难友们看到红烧鱼端上桌来，人人眼睛闪亮，口水欲滴，正想大快朵颐一番，不料一个小牢头走了过来，各桌巡视一遍，越看，脸色越是下沉。终于，他又大声喝问了：
070.火烧岛十载风霜（李世杰）.txt	33	65	65	113	3	“报告长官，不敢！我们……大家合起来买的。”那位难友不敢承认请客，不敢承认自己“很有钱”，他撒谎了，竟说是大家合买的鱼。但这并不能平息小牢头的冲天之怒，他狠狠地瞪了那位难友一眼，然后，用很粗厉的声音，严重警告的口吻，大声宣布：
070.火烧岛十载风霜（李世杰）.txt	34	67	67	110	3	“不行！这样不行！私自加菜，不行！绝对不行！今天我不处罚你们，下次绝对不准再犯！——不准私自加菜！给你什么伙食，就吃什么伙食！怎么样，你们到这里来，还想享受！”他顿了一顿，又大喝一声：“以后不准这样子，你们听到了没有？”
070.火烧岛十载风霜（李世杰）.txt	40	79	79	466	3	但是，不说话，整天把嘴巴合得紧紧的，也不见得就有绝对保身之功效。刘天照就说：“当年（一九五〇年代），监狱里情景的确是很可怕的。我们不论跟哪个小班长说话，都得立正、敬礼、喊‘报告’，等他问‘什么事？’才能开口讲话。那官僚架子，比烂了的死狗尸体还要臭！他妈的，什么‘新生训导处’，简直是‘畜牲咬人处’！他们存心侮辱我们的人格，一分一秒也没忘记的。有一个班长，其实不...
