file	paragraph	score	markers	text
014.张学良心事探微.txt	51	8	结果|说|张学良|蒋介石	蒋介石应该让张学良在全国抵抗日本侵略者的战争中贡献心力，他却没有这样做。即使张学良参加了抗日工作，不管怎样，他的贡献对战争的结果都不会造成重大的改变，因为日本侵略者，虽然仍然侵占着中国一大片土地，但在日本本土遭到两个原子弹的轰炸后就投降了。蒋介石可能没有认识到在国民党与共产党的战争中，张学良可能会造成的不同情况。假如当时张学良被放回西安，他必定会在西北领导一支强大的军力，东北军也会在抗日战争中成长得更为强大。当时机来临，张学良和他的东北军部队会在战争结束时成功地进入东北。这个方案，至少对国民党来说，比被共产党打下东北，会好得太多太多了。蒋介石用“先调查后解散”的方法解决了东北军，固然会享受到消灭了一支地方性军队之后的满足，然而他却无意中在中国的一个地区造成了权力真空，让共产党的红军在中日战争开始后填补进去了。碰巧，战争结束后，在废墟中出现的红军比以往更为强大，林彪率领他成千上万农人军队进入东北时，实际上没有遇到阻挡。
016.张学良关于西安事变的谈话.txt	15	8	一天|自由	这次事件实关系我国家民族兴亡，务望诸位集中全力，格外努力任事！都要下最大决心，献身国家民族！我真不信我们中国不能复兴！我们不信我们中国不能脱离日本帝国主义的羁绊！我们要承认过去的错误，我们绝不一错再错！诸位同志！中华民族终有自由解放的一天！
018.吁请张学良先生.txt	10	8	说|死|张学良|蒋介石	汪荣祖教授的看法，大体是很平实的。我们相信，张学良先生暮云初展，可能还需要进一步的适应，才能有较理想的纾解。不过，在我们又眼巴巴的坐等了几个月以后，我们仍旧未免感到失望。不论从张学良先生最近对日本NHK电视台的谈话中，或是从《纽约时报》的报导里，张学良先生并未在关键的节骨眼上有令人信服的作证，反倒欲说还休，曲为蒋介石回护。在私人的旧式忠厚上，这种态度，也许是一种美德；但在事关历史大事、国家大计、人生大节、乃至对东北、东北军、西北军、杨虎城一家惨死的大义上，这样子表现，就未免所护者小、所失者大了。
019.张学良欲说还休了哪些话？.txt	13	8	说|张学良|蒋介石|周恩来	此外，据1937年1月8日《纽约时报》第十版报导，为了挽救蒋介石生命，经周恩来安排，由端纳（W. H. Donald）做见证人，由宋美龄、宋子文代蒋介石签署过文件。张学良今日不肯“掀底”，目的之一，是不愿使今犹在世的宋美龄难堪。在蒋介石背信不肯放张学良后，宋美龄曾表示“我们对不起汉卿（张学良字汉卿）”，足证今天张学良的欲说还休，不但掩护懦种蒋介石，也在掩护背信者宋美龄。张学良的用心，一经查证，便呼之欲出了。
020.“扬眉”不够，“吐气”才算.txt	3	8	最后|逼|张学良|蒋介石	民族英雄张学良先生终于3月10日搭机赴美探亲，距离他上次在外国，中间已隔了五十六年。他登机时，并无任何国民党政府官员前往送行——这个政府把他一关关了五十五年，最后放他走了，没有声息、没有歉意、没有平反、没有别情，这个政府对他什么都没有，只在机关报上，重新谎言蒋介石如何如何“关怀”他、如何如何“保护其安全”——“关怀” 一个人、为了“保护” 一个人的“安全”，竟长达半世纪之久，逼他与世隔绝，这种“保护”与“关怀”，也未免太恐怖了。
024.国民党的三通前科.txt	2	8	说|抓	共产党用“三通”政策对付国民党；国民党用拒绝“三通”政策对付共产党。于是，大陆来信，台湾拒收，此拒绝通邮也（虽然台湾的外省老太太都有秘密管道可转家书）；大陆卖大同电锅，台湾抓当归黑枣，此拒绝通商也（虽然台湾的中药店、大饭店都有“匪货”可以消受）；大陆大放其人，台湾不准入境；大陆要求来往，台湾把门一关，此拒绝通航也（虽然从陈香梅到李政道都可“转航”，都有不同的“特权”可以例外）。虽然这样，国民党的拒绝“三通”，也有国民党说的道理在，当国民党把拒绝“三通”说得响当当的时候，我们做小百姓的，只有眼巴巴欣赏他们“奉行基本国策”，没有别的可说。
024.国民党的三通前科.txt	11	8	说|张学良	再据当时国民党东北党务的负责人石九龄的透露，所谓张学良不抵抗，事实上是国民党党中央给张学良命令不抵抗的，这种命令，曾公然形之于文字来传达。所以事后说张学良不抵抗，无异是叫张学良替国民党党中央背黑锅。石九龄是我三姐夫石锦的爸爸，这段内幕，是他告诉石锦，石锦告诉我的，当然可信。试看九一八事变后第二天，张学良向南京国民政府的报告，明明说出“我军抱不抵抗主义，毫无反响，日兵竟致侵入营房”的话；又明明说出“即日军犯我北大营时，亦毫无与之抵抗”的话，他把这种话率直写出，从语气上看，显然是跟“上面”有充分谅解的。否则一个封疆大吏，不知守土有责，反以不抵抗“敬电奉闻”给“上面”，又成何体统呢？若非“上面”命令他如此，他敢这样坦然陈词吗？他这样失去领土，会不被议处吗？
006.党与法.txt	78	7	问|说|自由	这种反复的呼吁，说破了，不过只是黄梨洲“有治法而后治人”⑦一个观念的重现而已，不过只是最起码的法治论、人权论而已。今天我们回头研究这段历史，一句话，我们不得不感到惊讶和浩叹丨惊讶浩叹的是：为什么当时中国的“明白人”竟那么少？我这里用“明白人”三个字，是指对基本人权、基本法理有点基本了解的人。所谓基本了解，乃是英、法、美等民主国家一般人们对基本人权、基本法理的了解，这种了解竟在我们堂堂“中华民国”的衮衮诸公的脑袋瓜子里挖掘不到。试以前面所引诸青来提出的问题而论，诸青来根本不了解“党纲”与“法律”的界限，更不了解未经“确定”前，人民的“集会结社言论出版居住信仰之完全自由权”是一个什么样子。他不知道，这些基本人权是必须明明白白一条条地列举出来载于国家大法前面才算数！这是一张清清楚楚详详细细的“人权单子”（Bill of Rights），这张单子是一码是一码，绝不能含含糊糊，不能泛泛而论，不能凭“想当然耳”（inference）来马虎过去的！杰斐逊（Thomas Jefferson）在1787年给麦迪逊（James Madison）的信中⑧，早已把这个意思说得一清二楚，所以这种列举法，是极端必要的，而且是当然的。诸青来的问题，根本是不明法理的。
012.《张学良研究续集》前言.txt	3	7	骗|张学良|蒋介石	在诬张学良方面，对日本，明明是蒋介石自己下令不抵抗，却把“不抵抗将军”的大帽子，戴在张学良头上；对共产党，明明是蒋介石自己“剿共”无功、通敌有据，却把丢掉大陆的大责任，硬要张学良担负。蒋介石这样以舆论与历史丑化张学良，到台湾后，更花样翻新，他把1940年骗张学良写的《西安事变反省录》，交其太子蒋经国“公开发表”，蒋经国在1974年11月25日国民党五中全会就此大做文章，父子聚诬，张学良横被诬名，至今未已也。历史上，一个人横被诬名，不洗于五六十年之前，亦不辞于八九十岁之后，张学良可考第一。
014.张学良心事探微.txt	2	7	说|自由|张学良	12月25日，国民党《中央日报》刊出《李“总统”举行家庭礼拜张学良夫妇应邀参加》的新闻，内由国民党“中央社”统一发稿，发的是台北24日电讯，其中说：应李“总统”登辉先生邀请，张学良、李国鼎、张继正、邱进益等四对教友夫妇，下午到李“总统”寓所，和“总统”的家人，一同参加由翁修恭牧师主持的耶诞前夕家庭礼拜。张学良在礼拜后，轻松地谈到他的“自由”，他说：“有人说我不自由，是不正确的，‘不自由’是别人说的。”他说：“我拥有实在的自由，不只生活上自由，心灵也自由。”主持礼拜的翁修恭牧师，事先不知道参加礼拜的来宾是谁，当他见到张学良夫妇也在时，感到相当意外和欣喜。他告诉记者说，他由今天的聚会和谈话中，深深感受到张学良对耶稣基督的虔诚信仰，也亲自听到张学良在祥和气氛中，笑谈他的信仰和自由。
014.张学良心事探微.txt	56	7	说|张学良|蒋介石	要了解为什么蒋介石如此难以释放张学良，蒋介石自觉的修补面子心理是非常重要的因素。蒋介石在他的说法中，除了称赞张学良的及时悔悟外，没有为任何事称赞过张学良。蒋介石和他的史学家不断地把张学良描述成一个年轻的军阀，急躁无知，落入共产党的圈套，犯下滔天大罪。不管是否故意，他们还把失掉大陆的责任也算到他身上。假如他们有认识能力，能够认识到这一“滔天大罪”，事实上是已经把蒋介石推上抗日战争中统一的新中国所不可少的领袖地位，并且因而以前所未有的方式荣耀了蒋介石，他们就该感激张学良，进而把他们一贯的说法修正过来。然而，当蒋介石已经成了抗日爱国战争中活生生的象征时，他们怎么能丢得起这个脸来讲真话？难道蒋介石能承认抗日爱国战争乃是叛将张学良强迫他做的？一点也不能承认。实际上，蒋介石向全国同胞说的是，张学良在他的日记中看到他是抗日的，因而悔悟并放他回南京。因此，在蒋介石来说，他并没有改变心意，更不用说他改变政策了，而是张学良改变了心意。所以怪不得国民党人振振有词地说，张学良只是用抗日作为借口，以制造西安事变。蒋介石怎么能够让张学良参加抗日战争，以证明他是真正抗日爱国分子？把张学良排拒在抗日战争之外，不仅是惩罚“坏人”张学良，也是确定“英雄”蒋介石之历史地位所必需。蒋介石在享受他的英雄光荣地位之际，他不能容忍一个把他造成英雄的人物出现。蒋介石在战后拒绝考虑派张学良去接收东北一事，进一步证明了他非常认识到自己的历史地位，并且愿意为之而付出巨大的代价也在所不惜。也许，蒋介石从他自己高高在上的权位观点来看，永久囚禁张学良，只不过是为了维护蒋介石的“领袖”光荣，所必须付出的代价而已。
015.别窝囊张学良了！.txt	7	7	说|自由|张学良	如今以“悔祸”“悔悟”说张学良先生，是根本曲解了张学良先生一生的志事与苦心，也与历史真相不符。张学良先生自己看破红尘，不愿置辩是一回事，但我们这些学历史的人，却忍不住要在这关键解释上，代为辨正。两年前张学良先生以公开信说他“日常生活行动，一向自由”“怡然自得，深足自慰”，当我们看《双城记》，看到那“北塔105号”老囚犯出狱后，还要靠人在房门外上锁，才能觉得自由自得与自慰的画面，我们除了悲悯，还能苛责什么？但两年前张学良先生引保罗之言，“忘记背后，努力面前的”，到今天再引保罗之言，“在罪人中我是个罪魁”，在在都表明了他的宗教层次而非政治层次，电视中说张学良自承是民族罪人，显然也是误解。张学良先生是伟大的爱国者，他无过可悔、无罪可言，希望人们别再用这种字眼羞辱张学良了！今天的张学良，已经久囚成“惯”犯，并且信教入迷，够窝囊了，人们再曲解西安事变来窝囊他，未免太不公道了，我实在看不过去，特投文海外侨报以申正义，并谴责国民党大员与报刊的鬼蜮伎俩！
024.国民党的三通前科.txt	18	7	问	国民党首当其冲的困难是“满洲国”的承认问题。日本希望国民党承认满洲“独立”、承认“满洲国”，但是这种承认是卖国的行为，当时的国民党是当不起的（十四年后，国民党承认过“外蒙古”独立，那是“不可同‘日’而语”的事了）。但是，日本的压力是很大的，日本千方百计要引国民党上钩。日本知道立刻要国民党承认“满洲国”是强人所难的，但是，要国民党在事实上逐步跟“满洲国”搭线，却是该做的、该推动的事。这种事，最好的表现方法，就是“三通”。“三通”通久了，“满洲国”自然就会被人习惯了，那时候，一切就都水到渠成了。①
001.青年党的历史教训.txt	5	6	最后|杀	青年党的悲剧在它生不逢辰，它要在中国搞法西斯，迟了一步，被国民党、共产党分占极右、极左的空间，以致构成被夹杀的处境。无奈之余，只好投奔国民党、投奔汪政权，大做其“厕所里的花瓶”。瓶功极处，它在国民党政府中，曾分到“部长”两名、“政务委员”四名，最后在国民党编制紧缩下，人老珠黄，出局了事。如今沦落到向国民党领津贴为活，以闹内讧为家常便饭，下场亦复可怜可笑。虽然如此，国民党重视过它的程度，犹有胜于重视民进党。君不见国民党至今尚不肯分一名“部长”或一名“政务委员”给民进党，民进党又算老几啊？
006.党与法.txt	23	6	说|自由	命令中说，“违者即依法严行惩办不贷”，所谓“依法”是依什么法？我们就不知道今日有何种法律可以保障人民的人权。中华民国《刑法》固然有“妨害自由罪”等章，但种种妨害若以政府或党部名义行之，人民便完全没有保障了。
006.党与法.txt	50	6	说|自由	我们今日需要一个约法，需要中山先生说的“规定人民之权利义务与革命政府之统治权”的一个约法。我们要一个约法来规定政府的权限：过此权限，便是“非法行为”。我们要一个约法来规定人民的“身体、自由及财产”的保障：有侵犯这法定的人权的，无论是一百五十二旅的连长或国民政府的主席，人民都可以控告，都得受法律的制裁。
006.党与法.txt	57	6	骂|胡适	这几句话十足点出了胡适自己的基本态度——一个不“暗中的不平”、不“匿名的谩骂”，挺身出来，站在“一个公民”的立场，“亲自负责署名”的态度。这个态度，使他日后办两百四十四期的《独立评论》时，不发表一篇没有“亲自负责署名”的社论！
006.党与法.txt	65	6	问|胡适	在胡适写《人权与约法》后五十五天，他又写了一篇《我们什么时候才可有宪法?》⑥，副标题是“对于建国大纲的疑问”。在这篇文章里，他指出，在“建国大纲里，不但训政时期没有约法，直到宪政开始时期也还没有宪法”，“我们需要等到全国有过半数省份的地方自治完全成立之后，才可以有宪法”。他个人的看法是：
010.王家桢回忆张学良两篇文章书后.txt	5	6	说|张学良	王家桢这两篇文章，一篇是《日本鼓动张学良搞独立王国的一段阴谋》、一篇是《一块银元和一张收据——张学良枪毙杨宇霆、常荫槐和收买日本政友本党的内幕》，分别登载在《文史资料选辑》第六、第三辑。从中透露出来的秘辛，使我们知道张学良怎样在东邻日本的虎视下，做他使中国统一的狮吼。当时张学良有最好的搞“满独”（满洲独立）、“东北独”（东北独立）的条件，比今天搞“台独”小儿科者，不知条件要好到几万倍，可是他却毅然决然要把东北不自外于中国。王家桢记录日本大员对张学良说：
012.《张学良研究续集》前言.txt	5	6	说|张学良	6月22日国民党《中央日报》登美国《波士顿通讯》的社论，说：“在重新追究这些旧案时，首应尊重当事人的意愿。如果当事人对往事已心安理得，或不愿旧事重提，则又何需他人去吹皱一池春水。”这全是无耻的话，也是不通的话。人间真相与不义，“他人”岂能因当事人的缄默就一同缄默了吗？至少我李敖不是这种“他人”，我特此再来一本《张学良研究续集》，就是要吹皱一池春水！
014.张学良心事探微.txt	5	6	自由|张学良	至于自由方面，张学良自谓的“不只生活上自由，心灵也自由”，也许不算欺人，但却难免自欺。狄更斯（Charles Dickens）笔下《双城记》（A Tale of Two Cities）中的老囚犯“北塔105号”（“One Hundred and Five, North Tower”）岂不在出狱以后，还要靠人在房门外上锁，才能“怡然自得，深足自慰”么？为什么？因为他被锁了那么久，如果门开着，他反倒活得不自在了。——一个人的自由观，竟被岁月扭曲、被大有为政府折磨得一至于此，我们除了理解与无限同情外，尚有何言哉？
015.别窝囊张学良了！.txt	4	6	说|张学良	另一个画面是张群主持祝寿。《联合报》上说张群是张学良先生的“沙场伙伴”，事实上与历史完全不符。张群虽然是在日本学军事的，但一生并无上“沙场”记录，而他和张学良先生有深交，乃是张大千来台定居后的事。张群今天出面为张学良先生祝寿，即隐含同情、肯定与补偿之意，这对“中朝大官老于事”的张群说来，是很了不起的。不过由他署名（秦孝仪执笔）发表的寿序——《英雄回首即神仙》，不但含糊是非，并且不无羞辱张学良先生的意味，这就是张群的失察了。
022.长叹犹怜张先生.txt	16	6	说|张学良	张学良自己写了一首小歌说：“顶天立地男子汉，磊落光明度余年。”他本人的确“顶天立地”、的确“磊落光明”，但是，他的“余年”，却愈度愈令我们着急了。也许，他少说几句、少跑几个地方，像过去一般度着幽居岁月，才更像我们期望于他的“男子汉”吧？
024.国民党的三通前科.txt	20	6	问|说	国民党首先面临的是与“满洲国”的“通车”（相当于今之“通航”）问题。据当时国民党派出的黑大将黄郛的太太沈亦云《亦云回忆》，明说：“中国与‘伪满’交通实际本未断，中国银行亦未撤退。”“通车之办法系请‘上海商业银行’所办‘中国旅行社’，在榆关设一‘东方旅行社’司往来结算之事。”沈亦云又说：
024.国民党的三通前科.txt	30	6	问|说	在“通车”问题解决后半年，“通邮”问题也解决了。“通邮”问题牵涉较广，也复杂得多。九一八事变后，邮务情况一开始是维持旧有局面的，但维持十个月后，“满洲国”终于接管了东北邮务，原来的东北邮务负责人，在1932年7月23日结束邮务，并发表宣言说：
024.国民党的三通前科.txt	75	6	问|说	如果国民党以“知今是而昨非”的理由，说今日不肯“三通”是“改过自新” 了，我们也没话说，问题是：今天的国民党真的不来“三通”吗？我看也未必吧！
001.青年党的历史教训.txt	2	5	说	青年党第十五届“全国”代表大会，11月26日将在台北市大专青年活动中心开幕。报上说，青年党创党人之一、现任主席李璜昨日郑重声明：“中国青年党只有一个，就是民国十二年在巴黎创建、现由其领导下的党。”以别于谢学贤、李公权等人，组成的青年党“革新派”。由谢学贤、李公权等人所组成的青年党中央执行委员会，日前亦同时发出通知，于25日在中山堂举行青年党十五届全代会，以为抗衡。
001.青年党的历史教训.txt	3	5	骂	对青年党这种内讧，我们早已司空见惯。这个花瓶党，每过一阵子就要内讧一次，轻则互骂，重则武斗。不过今年这一次别开生面，“中园派”的刘子鹏，挟天子以令诸侯，打击“革新派”。“革新派”宣布，本意不欲分裂，只想改革党务，创造在野党新气象，且以“大儿子强占家业，不做事；小儿子为免家道中落，极思振作”为喻，以明心迹。但是“中园派”仍以正统自居，宣布这次全代会，预计共有五百多人出席参加，包括来自本省各县市和台北等“直辖市”，以及海外欧洲、美国、日本、加拿大、东南亚与辗转来台赴会的大陆代表参加，为期五天的会期中，讨论的重点包括青年党党章、政纲修订，与选举主席、副主席、中执委、中评委等事项。相对的，“革新派”也要同样搞这一套，“两个全会、两样党章”的局面，即将形成。
004.陈立夫，你为什么不早说？.txt	5	5	死	前不久，廖仲恺的独子廖承志以一封公开信致函蒋经国“总统”。虽后先总统夫人蒋宋美龄女士亦以信还信，致函廖承志，以上一辈的口吻，殷殷劝告他“尽早醒悟，投诚来归”。随后，陈立夫〔这位西山会议派的人士）亦以一篇《追念廖仲恺先烈——希望廖承志能“承”其父“志”觉悟来归》，大谈廖仲恺的生平与死亡“真相”。
004.陈立夫，你为什么不早说？.txt	25	5	杀	这不是明明点出，暗杀廖仲恺的，是许崇智统率下的“一部分粤军”吗？这“一部分粤军”，显然不是“鲍罗廷及其中共爪牙”了。
004.陈立夫，你为什么不早说？.txt	33	5	杀	这不是又明明点出，暗杀廖仲恺的，是“朱卓文”等人了吗？朱卓文外号叫“大声佬”，做过孙文的卫士、做过民军统领、做过中山县土地局建设局局长，1926年被陈济棠枪毙，这个人并非共产党，显然不是“鲍罗廷及其中共爪牙”了。
005.陈立夫不是CC吗？.txt	9	5	问	布公是地方产生的国大代表，当时浙籍代表群起推先生为主席团主席之一，先生特函国代秘书处，称：“国大开幕之日出席一次，其余均告缺席，同乡抬爱深所感激，但体力不支，无法膺命”云云，这才免去主席团经常开会之劳。但党内暗潮汹涌，超然人士排解疏导，反较派系领袖为有效，因此布公常常出面做和事老，颇能见效。有雷某者，很贸然的问先生：“你是不是CC？”先生怒斥之：“你才是CC。”时陈立夫先生在侧，挺身而出，证明雷某确是CC，而且是情报方面的CC，奉命派往教育部工作的。时教育部长为王世杰先生，王先生兼任国民参政会秘书长时，调到国民参政会。邵力子继王氏之后，不久举行政协会，要他与各党派接洽，担任秘书长，雷某始活跃于政坛，在此以前，固默默无闻，人亦不知其为CC也。他不知道破坏布公之超然地位，是为他所嫌恶。
006.党与法.txt	2	5	说	民国十七年的秋天，北伐成功，军政时期结束，训政时期开始。胡汉民、孙科提议改订《国民政府组织法》，设立五院制，以为“训政”的“楷模”。于是在十七年10月3日通过了《国民政府组织法》，同时通过了六条“训政纲领”，以为这个组织法的依据①。陈茹玄在《增订中国宪法史》里,曾说这个《国民政府组织法》下“国民政府之组织，非合议制，实大近独裁制”，是“合议其形式而独裁其精神”②的。
006.党与法.txt	66	5	问	民治制度的本身便是一种教育。人民初参政的时期，错误总不能免的，但我们不可因人民程度不够便不许他们参政。人民参政并不须多大的专门知识，他们需要的是参政的经验。民治主义的根本观念是承认普通民众的常识是根本可信任的。“三个臭皮匠，赛过一个诸葛亮。”这便是民权主义的根据。治国是大事业，专门的问题需要专门的学识。但人民的参政不是专门的问题，并不需要专门的知识。所患的只是怕民众不肯出来参政，故民治国家的大问题总是怎样引导民众出来参政。只要他们肯出来参政，一回生，二回便熟了；一回上当，二回便学乖了。故民治制度本身便是最好的政治训练。这便是“行之则愈知之”；这便是“愈行愈知，愈知愈行”。
014.张学良心事探微.txt	20	5	结果|张学良|蒋介石	高度的期望，通常是会招致失望。不久，对蒋介石的政策之正确性和正义性，张学良不能不产生怀疑了。在张学良看来，一连串的事件，证明蒋介石的政策是在违反国家的利益。1931年（九一八事变后），张学良听从了蒋介石的话，想仰仗“国联”为东北主持正义，做个公正的解决。结果没有用，反而招致日本更进一步的侵略。日本在东北设置满洲国之后，又侵占热河省，再进一步迫使华北中立化。所有这一连串的事件都表明了日本侵略的脚步，并不会因蒋介石一再妥协而停止，也表明了中国的内战只会正中日本下怀。然而拖到1936年，蒋介石却仍然坚持在没有把国内的政敌消灭以前，“他的国家”不能也不会抵抗日本的侵略。这个“攘外必先安内”的政策，不仅仅失去绝大多数有良知讲正义的中国人民的支持，也深深困扰着与日本有特殊仇恨的张学良，使他忐忑不安。张学良不断地向蒋介石请求，他愿意在蒋介石所领导的抗日大军中去打先锋。可是蒋介石对张学良坦率的请求根本充耳不听。这使张学良当然感到他的看法和感受，遭到他屈身般尊敬的领袖忽视了。他先前已经勉强就任了总部设在西安的“西北剿匪总司令”之职，现在，他沉痛愤恨这种血淋淋而又没有意义的内战。实际上，在西安事变之前，东北军中这种强烈的愤恨，已经可以察觉得出来。
021.张学良为杨拯民题词.txt	5	5	说	杨拯民向记者解释说，题词中的“世弟”就是“世侄”，少帅是我的长辈，但却连用“世弟”“敬书”这样客气的词，说明他是多么的和气和谦逊。“爱人如己”四字则是少帅信奉宗教后的心情流露和他善良为人的真实写照，道出了他泯灭仇怨、天下大同的企盼。
024.国民党的三通前科.txt	17	5	答	国民党虽然以对外外行、对内内行的手法来处理国事，但是，在强大中国人民的压力下、不满下，它面对“独立”的“满洲国”，实在也就不知怎么办才好：采取高姿势嘛，日本鬼子不答应；采取低姿势嘛，中国人民不答应。于是，在挖空心思左右逢源的技巧下，国民党的“中国功夫”，就一再使出来了。
024.国民党的三通前科.txt	41	5	问	但是，谈判起来，却困难重重。困难发生在邮票、交换、邮戳问题上面。在邮票方面，中国不承认“满洲国”发行的有效，要仍用中国现行邮票；日本则要求使用“满洲国”邮票，仅允将上面印的“国”字及溥仪肖像取消，旋又表示票面可仅用“邮政厅”三字，而于邮票纸内制成“满洲邮政”四字的水印；中国则主张应另制表示“邮资已付”的印花，完全避去“满洲”字样及不适当的花纹。在交换邮件、邮戳方面，中国坚持不与“满洲国”直接交换邮件，及日戳上不用“新京”而用“长春”字样，并提议盖用公历，但日本不赞成。
024.国民党的三通前科.txt	109	5	问	三、国际各会员国之邮政机关因此种临时办法而与“满洲国”之邮政机关发生关系时，则此种关系只能视为行政机关为维持邮政技术上之良好运用而发生关系，而不能视为国家与国家间或政府与政府间之关系。为使此种纯粹技术性质之关系不致引起混淆起见，委员会主张凡遇国联会员国之邮政机关须行文于“满洲国”邮局时，其文件须特别载明“此种文件系行政机关之文书，其目的仅在维持邮政技术上之良好运用，既不能视为政府与政府间之关系，亦不能认为世界邮政公约之适用”。上项决议案成立后，国联秘书处即于6月4日及7月4日，分别通函各会员国及非会员国征求同意。国联通函分作三类，一、致出席顾问委员会各会员国，二、致未出席顾问委员会之会员国，三、致非会员国。一二两类各国均先后复函接受该会之建议，而拉脱维亚复函中则称：“拉国邮政已接受所谓‘满洲国’交通部关于邮包经由满洲转运之运费办法之建议，但此项办法，纯为技术上求邮件传递之迅速起见”等语。至非会员国之美国，亦复函接受建议，苏联则称苏联邮政经英法等国邮政当局之请求，特同意将各该国转运邮件经满洲寄递中国，但苏联政府对此不负任何责任，并得在同样情形下，用同一邮线转运邮件至其他各国。
025.《独立评论》疑案质疑.txt	16	5	说	次日清晨，我到胡宅，说明这个办法。适之说：“信里要不要说一句道歉的话？”我说:“不必。”他说：“就说一句也无妨。”
008.跋孙铭九给张学良和李敖的照片.txt	32	4	周恩来|孙铭九	这一事件发生后，东北军军头刘多荃电话警告杨虎城，要他在西安就地解决“激烈分子”，否则东北军回师西安，将玉帛俱焚。于是由周恩来出面，把孙铭九等人送往陕北共区。据1983年“出土”的1937年2月14日《陈诚总司令呈蒋委员长报告东北军二月二日事变牵涉之人员等情电》，在孙铭九亡命到陕西云阳镇第九天，东北军军头刘多荃就暗派副师长高云鹏跑去见陈诚，密报“东北军对张汉卿已无信仰了”，“所谓要求放张回陕云云，不过少数老人面子”耳，“事实则都不愿其再回部队”。而刘多荃乘机的要求却是：“希望将一百零五及一百一十二两师共十二团，编为三个师”，原来还在卖身讨价呢！
017.张学良不该再含蓄了！.txt	5	4	张学良|蒋介石	张学良这段回忆，透露了两个重点：第一、“不抵抗主义”“这项指令其实是出自蒋介石”；第二、他背上“不抵抗将军”的黑锅后，“与蒋介石及另一位国民党大员三人做过一次密谈”，然后自己“跳船”以救其他二位。两个重点表达了一件事，就是，他一连两次自我牺牲，背了恶名。
020.“扬眉”不够，“吐气”才算.txt	8	4	最后|张学良	张学良先生一代豪杰，我们盼他“此度见花枝，白头誓不归”，最后用行动、用真言，为他自己吐一口气，为自己吐气就是为人间正义吐气。当年韩昌黎写《送孟东野序》，首言“物不得其平则鸣……人之于言也亦然”，未言“有若不释然者，故吾道其命于天者以解之”——上帝的道理也是要伸张天讨的，张学良先生笃信上帝，只肯“扬眉”而不“吐气”，此非上帝之道也，愿张学良先生 勉之！
024.国民党的三通前科.txt	26	4		这一回忆，证明了国民党在被人“挟持”之下，是怎样的识了时务、同意了“通车”。全部过程，1935年《申报年鉴》交通类中“平沈恢复通车”条下②，有综合记录：
024.国民党的三通前科.txt	74	4		国民党口口声声中共是汉奸政权，但“满洲国”中，连政府次长级的都是日本人（今天被国民党奉若上宾的岸信介，就是“满洲国实业部次长”），这种政权，总比中共更汉奸吧？“满洲国”中执政府日本官员占7%、参议府占50%、立法院占12%、国务院占49%、民政部占27%、外交部占35%、军政部占36%、财政部占69%、实业部占32%、交通部占56%、司法部占19%、文教部占38%、监察院占60%。这种政权，也总比中共更汉奸吧？对“满洲国”这种汉奸政权，奇怪的是，国民党却网开三面，和它“三通”，这种离奇的标准，又教我们怎么领教呢？
006.党与法.txt	14	3	自由	这道命令认“人权”为“身体、自由、财产”三项，但这三项都没有明确的规定。就如“自由”，究竟是哪几种自由？又如“财产”，究竟受怎样的保障？这都是很重要的缺点。
006.党与法.txt	43	3	胡适	所以胡适的总结是：“上文随便举的几件实事，都可以指出人权的保障和法治的确定，绝不是一纸模糊命令所能办到的。”而所谓真正的法治，乃是“要政府官吏的一些行为都不得逾越法律规定的权限”。否则在上者可以随意拘禁公民，在下者（一百五十二旅的军官）自然也可以随意拘禁拷打商人了！他坚持真正的法治要“只认得法律，不认得人”。在法治之下，在上者和在下者（一百五十二旅的军官）“都同样的不得逾越法律规定的权限” ！
007.《党与法》的重要附记.txt	6	3	胡适	终于，在胡适发表这些言论以后十六年，有了一部《中华民国宪法》了！但是，有了又怎样？有了以后又三十五年了，胡适做梦也没想到会有那么多的“高招”去冻结宪法吧？胡适做梦也没想到有《临时条款》来冻结宪法吧？胡适做梦也没想到有“中央党部”来发号施令党国不分吧？胡适做梦也没想到“保障人权”还在研究之中、辩论之中吧？
024.国民党的三通前科.txt	47	3	结果	国民党的信誓旦旦，结果原来如此！妙事还不止此呢，在达成“通邮”大纲的同时，国民党还同日本人达成一项“密约”（即所谓“谅解事项”），内容如下：
004.陈立夫，你为什么不早说？.txt	2	2		今年8月20日，台湾各报以专版刊出陈立夫《追怀廖仲恺先烈》一篇文章。陈立夫自1928年起，历任国民党中央党部秘书长、中央组织部长、中央政校代教育长、“教育部长”、“立法院”副院长、“行政院政务委员”等职务，现任“总统府”资政及国务院中央评议委员主席团主席，还兼“中华文化复兴委员会”副会长。他在台湾的地位，是元老级的，所以写篇文章，就各报一齐登，其风头之健，在国民党元老级中，允称第一。
024.国民党的三通前科.txt	14	2		九一八事变以后五十四天，日本军阀土肥原就把满清下台皇帝溥仪运到 东北，又举行“满洲善后会议”，筹备组织“满洲国”。1932年3月9日，“满洲国”举行建国大典，就这样的，东北出现了“独立”的“满洲国”。
024.国民党的三通前科.txt	28	2		就这样的，在所谓“不承认伪组织原则下”，国民党居然和“满洲国”完成“三通”中的第一通了。今昔对照之下，我们能不好笑吗？
024.国民党的三通前科.txt	59	2		就这样的，在所谓“为便利民众起见”的理由⑤下，国民党居然和“满洲国”完成“三通”中的第二通了。今昔对照下，我们能不好笑吗？
